traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15
887,0,1.40129846e-45,6.67913587e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
888,0,0,0,0,0,0,0,0,1.40129846e-45,6.6793706e-13,0.00100000005,0,0,0,0
889,0,0,0,0,1.40129846e-45,6.67948769e-13,0.00100000005,0,0,0,0,0,0,0,0
890,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.67972242e-13,0.00100000005,0
891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
892,6.68007425e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
893,0,0,0,0,0,0,0,6.68030898e-13,0.00100000005,0,0,0,0,0,0
894,0,0,1.40129846e-45,6.68042661e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
895,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.68066134e-13,0.00100000005,0,0,0
896,0,0,0,0,0,1.40129846e-45,6.68077843e-13,0,0,0,0,0,0,0,0
897,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.68101316e-13,0.00100000005
898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,1.40129846e-45,6.68136553e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
900,0,0,0,0,0,0,0,1.40129846e-45,6.68160026e-13,0.00100000005,0,0,0,0,0
901,0,0,0,1.40129846e-45,6.68171735e-13,0.00100000005,0,0,0,0,0,0,0,0,0
902,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.68195208e-13,0.00100000005,0,0
903,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
904,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.68230445e-13
905,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
906,0,1.40129846e-45,6.68265682e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
907,0,0,0,0,0,0,0,0,1.40129846e-45,6.68289154e-13,0.00100000005,0,0,0,0
908,0,0,0,0,1.40129846e-45,6.68300864e-13,0.00100000005,0,0,0,0,0,0,0,0
909,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.68324391e-13,0.00100000005,0
910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911,6.68359573e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
912,0,0,0,0,0,0,0,6.68383046e-13,0.00100000005,0,0,0,0,0,0
913,0,0,1.40129846e-45,6.6839481e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
914,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.68418283e-13,0.00100000005,0,0,0
915,0,0,0,0,0,1.40129846e-45,6.68430047e-13,0,0,0,0,0,0,0,0
916,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.6845352e-13,0.00100000005
917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918,1.40129846e-45,6.68488756e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
919,0,0,0,0,0,0,0,1.40129846e-45,6.68512229e-13,0.00100000005,0,0,0,0,0
920,0,0,0,1.40129846e-45,6.68523993e-13,0.00100000005,0,0,0,0,0,0,0,0,0
921,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.68547466e-13,0.00100000005,0,0
922,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
923,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.68582702e-13
924,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
925,0,1.40129846e-45,6.68617939e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
926,0,0,0,0,0,0,0,0,1.40129846e-45,6.68641412e-13,0.00100000005,0,0,0,0
927,0,0,0,0,1.40129846e-45,6.68653175e-13,0.00100000005,0,0,0,0,0,0,0,0
928,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.68676703e-13,0.00100000005,0
929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930,6.68711939e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
931,0,0,0,0,0,0,0,6.68735412e-13,0.00100000005,0,0,0,0,0,0
932,0,0,1.40129846e-45,6.68747176e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
933,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.68770649e-13,0.00100000005,0,0,0
934,0,0,0,0,0,1.40129846e-45,6.68782412e-13,0,0,0,0,0,0,0,0
935,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.68805885e-13,0.00100000005
936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937,1.40129846e-45,6.68841176e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
938,0,0,0,0,0,0,0,1.40129846e-45,6.68864649e-13,0.00100000005,0,0,0,0,0
939,0,0,0,1.40129846e-45,6.68876413e-13,0.00100000005,0,0,0,0,0,0,0,0,0
940,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.68899886e-13,0.00100000005,0,0
941,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
942,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.68935176e-13
943,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
944,0,1.40129846e-45,6.68970413e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
945,0,0,0,0,0,0,0,0,1.40129846e-45,6.6899394e-13,0.00100000005,0,0,0,0
946,0,0,0,0,1.40129846e-45,6.69005649e-13,0.00100000005,0,0,0,0,0,0,0,0
947,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.69029177e-13,0.00100000005,0
948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
949,6.69064413e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
950,0,0,0,0,0,0,0,6.6908794e-13,0.00100000005,0,0,0,0,0,0
951,0,0,1.40129846e-45,6.69099704e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
952,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.69123231e-13,0.00100000005,0,0,0
953,0,0,0,0,0,1.40129846e-45,6.69134941e-13,0,0,0,0,0,0,0,0
954,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.69158468e-13,0.00100000005
955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
956,1.40129846e-45,6.69193759e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
957,0,0,0,0,0,0,0,1.40129846e-45,6.69217232e-13,0.00100000005,0,0,0,0,0
958,0,0,0,1.40129846e-45,6.69228995e-13,0.00100000005,0,0,0,0,0,0,0,0,0
959,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.69252522e-13,0.00100000005,0,0
960,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
961,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.69287813e-13
962,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
963,0,1.40129846e-45,6.6932305e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
964,0,0,0,0,0,0,0,0,1.40129846e-45,6.69346577e-13,0.00100000005,0,0,0,0
965,0,0,0,0,1.40129846e-45,6.6935834e-13,0.00100000005,0,0,0,0,0,0,0,0
966,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.69381868e-13,0.00100000005,0
967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
968,6.69417158e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
969,0,0,0,0,0,0,0,6.69440686e-13,0.00100000005,0,0,0,0,0,0
970,0,0,1.40129846e-45,6.69452395e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
971,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.69475922e-13,0.00100000005,0,0,0
972,0,0,0,0,0,1.40129846e-45,6.69487686e-13,0,0,0,0,0,0,0,0
973,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.69511213e-13,0.00100000005
974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
975,1.40129846e-45,6.69546504e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
976,0,0,0,0,0,0,0,1.40129846e-45,6.69570031e-13,0.00100000005,0,0,0,0,0
977,0,0,0,1.40129846e-45,6.69581795e-13,0.00100000005,0,0,0,0,0,0,0,0,0
978,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.69605322e-13,0.00100000005,0,0
979,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
980,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.69640612e-13
981,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
982,0,1.40129846e-45,6.69675903e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
983,0,0,0,0,0,0,0,0,1.40129846e-45,6.6969943e-13,0.00100000005,0,0,0,0
984,0,0,0,0,1.40129846e-45,6.69711194e-13,0.00100000005,0,0,0,0,0,0,0,0
985,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.69734721e-13,0.00100000005,0
986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987,6.69770012e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
988,0,0,0,0,0,0,0,6.69793539e-13,0.00100000005,0,0,0,0,0,0
989,0,0,1.40129846e-45,6.69805357e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
990,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.69828884e-13,0.00100000005,0,0,0
991,0,0,0,0,0,1.40129846e-45,6.69840648e-13,0,0,0,0,0,0,0,0
992,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.69864175e-13,0.00100000005
993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
994,1.40129846e-45,6.69899466e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
995,0,0,0,0,0,0,0,1.40129846e-45,6.69922993e-13,0.00100000005,0,0,0,0,0
996,0,0,0,1.40129846e-45,6.69934757e-13,0.00100000005,0,0,0,0,0,0,0,0,0
997,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.69958338e-13,0.00100000005,0,0
998,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
999,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.69993629e-13
1000,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
1001,0,1.40129846e-45,6.70028919e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
1002,0,0,0,0,0,0,0,0,1.40129846e-45,6.70052501e-13,0.00100000005,0,0,0,0
1003,0,0,0,0,1.40129846e-45,6.70064264e-13,0.00100000005,0,0,0,0,0,0,0,0
1004,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.70087792e-13,0.00100000005,0
1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006,6.70123082e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
1007,0,0,0,0,0,0,0,6.70146664e-13,0.00100000005,0,0,0,0,0,0
1008,0,0,1.40129846e-45,6.70158427e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
1009,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.70181955e-13,0.00100000005,0,0,0
1010,0,0,0,0,0,1.40129846e-45,6.70193718e-13,0,0,0,0,0,0,0,0
1011,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.702173e-13,0.00100000005
1012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1013,1.40129846e-45,6.7025259e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
1014,0,0,0,0,0,0,0,1.40129846e-45,6.70276172e-13,0.00100000005,0,0,0,0,0
1015,0,0,0,1.40129846e-45,6.70287935e-13,0.00100000005,0,0,0,0,0,0,0,0,0
1016,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.70311517e-13,0.00100000005,0,0
1017,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
1018,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.70346808e-13
1019,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
1020,0,1.40129846e-45,6.70382153e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
1021,0,0,0,0,0,0,0,0,1.40129846e-45,6.7040568e-13,0.00100000005,0,0,0,0
1022,0,0,0,0,1.40129846e-45,6.70417498e-13,0.00100000005,0,0,0,0,0,0,0,0
1023,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,6.70441025e-13,0.00100000005,0
