traj,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15
889,7.62805563e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
890,0,0,0,0,0,0,0,7.62832397e-13,0.00100000005,0,0,0,0,0,0
891,0,0,1.40129846e-45,7.62845787e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
892,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.62872567e-13,0.00100000005,0,0,0
893,0,0,0,0,0,1.40129846e-45,7.62885957e-13,0,0,0,0,0,0,0,0
894,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.62912791e-13,0.00100000005
895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896,1.40129846e-45,7.62953015e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
897,0,0,0,0,0,0,0,1.40129846e-45,7.62979794e-13,0.00100000005,0,0,0,0,0
898,0,0,0,1.40129846e-45,7.62993184e-13,0.00100000005,0,0,0,0,0,0,0,0,0
899,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.63020018e-13,0.00100000005,0,0
900,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
901,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.63060242e-13
902,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
903,0,1.40129846e-45,7.63100412e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
904,0,0,0,0,0,0,0,0,1.40129846e-45,7.63127246e-13,0.00100000005,0,0,0,0
905,0,0,0,0,1.40129846e-45,7.63140636e-13,0.00100000005,0,0,0,0,0,0,0,0
906,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.6316747e-13,0.00100000005,0
907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
908,7.63207694e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
909,0,0,0,0,0,0,0,7.63234528e-13,0.00100000005,0,0,0,0,0,0
910,0,0,1.40129846e-45,7.63247918e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
911,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.63274752e-13,0.00100000005,0,0,0
912,0,0,0,0,0,1.40129846e-45,7.63288141e-13,0,0,0,0,0,0,0,0
913,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.63314975e-13,0.00100000005
914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,1.40129846e-45,7.63355199e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
916,0,0,0,0,0,0,0,1.40129846e-45,7.63382033e-13,0.00100000005,0,0,0,0,0
917,0,0,0,1.40129846e-45,7.63395423e-13,0.00100000005,0,0,0,0,0,0,0,0,0
918,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.63422257e-13,0.00100000005,0,0
919,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
920,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.63462481e-13
921,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
922,0,1.40129846e-45,7.63502705e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
923,0,0,0,0,0,0,0,0,1.40129846e-45,7.63529539e-13,0.00100000005,0,0,0,0
924,0,0,0,0,1.40129846e-45,7.63542929e-13,0.00100000005,0,0,0,0,0,0,0,0
925,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.63569763e-13,0.00100000005,0
926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
927,7.63610041e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
928,0,0,0,0,0,0,0,7.63636875e-13,0.00100000005,0,0,0,0,0,0
929,0,0,1.40129846e-45,7.63650265e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
930,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.63677099e-13,0.00100000005,0,0,0
931,0,0,0,0,0,1.40129846e-45,7.63690489e-13,0,0,0,0,0,0,0,0
932,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.63717323e-13,0.00100000005
933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
934,1.40129846e-45,7.63757601e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
935,0,0,0,0,0,0,0,1.40129846e-45,7.63784435e-13,0.00100000005,0,0,0,0,0
936,0,0,0,1.40129846e-45,7.63797825e-13,0.00100000005,0,0,0,0,0,0,0,0,0
937,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.63824713e-13,0.00100000005,0,0
938,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
939,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.63864937e-13
940,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
941,0,1.40129846e-45,7.63905215e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
942,0,0,0,0,0,0,0,0,1.40129846e-45,7.63932049e-13,0.00100000005,0,0,0,0
943,0,0,0,0,1.40129846e-45,7.63945439e-13,0.00100000005,0,0,0,0,0,0,0,0
944,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.63972327e-13,0.00100000005,0
945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946,7.64012551e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
947,0,0,0,0,0,0,0,7.64039385e-13,0.00100000005,0,0,0,0,0,0
948,0,0,1.40129846e-45,7.64052829e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
949,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.64079663e-13,0.00100000005,0,0,0
950,0,0,0,0,0,1.40129846e-45,7.64093107e-13,0,0,0,0,0,0,0,0
951,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.64119941e-13,0.00100000005
952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
953,1.40129846e-45,7.64160219e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
954,0,0,0,0,0,0,0,1.40129846e-45,7.64187053e-13,0.00100000005,0,0,0,0,0
955,0,0,0,1.40129846e-45,7.64200498e-13,0.00100000005,0,0,0,0,0,0,0,0,0
956,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.64227332e-13,0.00100000005,0,0
957,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
958,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.6426761e-13
959,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
960,0,1.40129846e-45,7.64307888e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
961,0,0,0,0,0,0,0,0,1.40129846e-45,7.64334776e-13,0.00100000005,0,0,0,0
962,0,0,0,0,1.40129846e-45,7.64348166e-13,0.00100000005,0,0,0,0,0,0,0,0
963,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.64375054e-13,0.00100000005,0
964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965,7.64415332e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
966,0,0,0,0,0,0,0,7.64442166e-13,0.00100000005,0,0,0,0,0,0
967,0,0,1.40129846e-45,7.6445561e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
968,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.64482499e-13,0.00100000005,0,0,0
969,0,0,0,0,0,1.40129846e-45,7.64495888e-13,0,0,0,0,0,0,0,0
970,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.64522777e-13,0.00100000005
971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
972,1.40129846e-45,7.64563055e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
973,0,0,0,0,0,0,0,1.40129846e-45,7.64589943e-13,0.00100000005,0,0,0,0,0
974,0,0,0,1.40129846e-45,7.64603333e-13,0.00100000005,0,0,0,0,0,0,0,0,0
975,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.64630221e-13,0.00100000005,0,0
976,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
977,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.64670499e-13
978,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
979,0,1.40129846e-45,7.64710832e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
980,0,0,0,0,0,0,0,0,1.40129846e-45,7.64737666e-13,0.00100000005,0,0,0,0
981,0,0,0,0,1.40129846e-45,7.6475111e-13,0.00100000005,0,0,0,0,0,0,0,0
982,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.64777998e-13,0.00100000005,0
983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
984,7.64818276e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
985,0,0,0,0,0,0,0,7.64845164e-13,0.00100000005,0,0,0,0,0,0
986,0,0,1.40129846e-45,7.64858608e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
987,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.64885497e-13,0.00100000005,0,0,0
988,0,0,0,0,0,1.40129846e-45,7.64898886e-13,0,0,0,0,0,0,0,0
989,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.64925775e-13,0.00100000005
990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
991,1.40129846e-45,7.64966107e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
992,0,0,0,0,0,0,0,1.40129846e-45,7.64992995e-13,0.00100000005,0,0,0,0,0
993,0,0,0,1.40129846e-45,7.65006439e-13,0.00100000005,0,0,0,0,0,0,0,0,0
994,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.65033273e-13,0.00100000005,0,0
995,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
996,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.65073606e-13
997,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
998,0,1.40129846e-45,7.65113938e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
999,0,0,0,0,0,0,0,0,1.40129846e-45,7.65140826e-13,0.00100000005,0,0,0,0
1000,0,0,0,0,1.40129846e-45,7.6515427e-13,0.00100000005,0,0,0,0,0,0,0,0
1001,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.65181158e-13,0.00100000005,0
1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1003,7.65221491e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
1004,0,0,0,0,0,0,0,7.65248379e-13,0.00100000005,0,0,0,0,0,0
1005,0,0,1.40129846e-45,7.65261823e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0
1006,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.65288711e-13,0.00100000005,0,0,0
1007,0,0,0,0,0,1.40129846e-45,7.65302155e-13,0,0,0,0,0,0,0,0
1008,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.65329044e-13,0.00100000005
1009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010,1.40129846e-45,7.65369376e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0
1011,0,0,0,0,0,0,0,1.40129846e-45,7.65396264e-13,0.00100000005,0,0,0,0,0
1012,0,0,0,1.40129846e-45,7.65409708e-13,0.00100000005,0,0,0,0,0,0,0,0,0
1013,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.65436596e-13,0.00100000005,0,0
1014,0,0,0,0,0,0,1.40129846e-45,0,0,0,0,0,0,0,0
1015,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.65476929e-13
1016,0,0,0,0,0,0,0,0.00100000005,0,0,0,0,0,0,0
1017,0,1.40129846e-45,7.65517261e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0
1018,0,0,0,0,0,0,0,0,1.40129846e-45,7.65544149e-13,0.00100000005,0,0,0,0
1019,0,0,0,0,1.40129846e-45,7.65557648e-13,0.00100000005,0,0,0,0,0,0,0,0
1020,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45,7.65584536e-13,0.00100000005,0
1021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,7.65624868e-13,0.00100000005,0,0,0,0,0,0,0,0,0,0,0,0,1.40129846e-45
1023,0,0,0,0,0,0,0,7.65651756e-13,0.00100000005,0,0,0,0,0,0
